real_in,imag_in,real_out,imag_out
-4.419385e-03,1.592789e-02,-1.207164e+00,1.512799e-01
-3.927561e-03,1.806218e-02,-1.341637e+00,2.547668e-01
-3.411962e-03,1.906317e-02,-1.399496e+00,3.267946e-01
-2.920879e-03,1.882771e-02,-1.376379e+00,3.613965e-01
-2.500047e-03,1.735458e-02,-1.272654e+00,3.547434e-01
-2.184369e-03,1.474487e-02,-1.093851e+00,3.059755e-01
-1.994007e-03,1.118657e-02,-8.515686e-01,2.188933e-01
-1.952671e-03,6.931243e-03,-5.622338e-01,9.966895e-02
-2.078911e-03,2.276641e-03,-2.461844e-01,-4.465970e-02
-2.389514e-03,-2.458563e-03,7.307266e-02,-2.059925e-01
-2.894377e-03,-6.958485e-03,3.715053e-01,-3.753132e-01
-3.596131e-03,-1.093307e-02,6.275621e-01,-5.439331e-01
-4.493675e-03,-1.414923e-02,8.250096e-01,-7.045961e-01
-5.565922e-03,-1.644410e-02,9.538551e-01,-8.502835e-01
-6.781003e-03,-1.773437e-02,1.009976e+00,-9.755479e-01
-8.104146e-03,-1.801521e-02,9.946875e-01,-1.078275e+00
-9.498267e-03,-1.735710e-02,9.139003e-01,-1.158622e+00
-1.090915e-02,-1.589875e-02,7.777264e-01,-1.216841e+00
-1.227957e-02,-1.382800e-02,5.996336e-01,-1.253733e+00
-1.354575e-02,-1.135751e-02,3.953259e-01,-1.270657e+00
-1.464347e-02,-8.704769e-03,1.814249e-01,-1.269444e+00
-1.550950e-02,-6.070425e-03,-2.624040e-02,-1.251779e+00
-1.607006e-02,-3.606132e-03,-2.146571e-01,-1.217653e+00
-1.627158e-02,-1.424415e-03,-3.740198e-01,-1.166975e+00
-1.607577e-02,4.147344e-04,-4.986068e-01,-1.099366e+00
-1.546439e-02,1.898138e-03,-5.866205e-01,-1.014260e+00
-1.444169e-02,3.057355e-03,-6.399877e-01,-9.111289e-01
-1.303549e-02,3.985242e-03,-6.653633e-01,-7.892334e-01
-1.129818e-02,4.780202e-03,-6.710107e-01,-6.487975e-01
-9.302129e-03,5.546366e-03,-6.660668e-01,-4.913073e-01
-7.134223e-03,6.373952e-03,-6.592545e-01,-3.196734e-01
-4.891247e-03,7.329404e-03,-6.579736e-01,-1.383502e-01
-2.681657e-03,8.461093e-03,-6.686168e-01,4.664053e-02
-6.042283e-04,9.761817e-03,-6.939786e-01,2.283100e-01
1.252391e-03,1.118543e-02,-7.336760e-01,3.991367e-01
2.814099e-03,1.265351e-02,-7.847592e-01,5.516897e-01
4.023249e-03,1.406692e-02,-8.424573e-01,6.790918e-01
4.837848e-03,1.531637e-02,-9.009094e-01,7.752238e-01
5.241107e-03,1.629121e-02,-9.535201e-01,8.355980e-01
5.236672e-03,1.689377e-02,-9.938615e-01,8.576281e-01
4.846611e-03,1.705027e-02,-1.016460e+00,8.406372e-01
4.107389e-03,1.671874e-02,-1.017311e+00,7.856064e-01
3.065701e-03,1.589491e-02,-9.943768e-01,6.950099e-01
1.780289e-03,1.461910e-02,-9.480775e-01,5.733706e-01
3.149509e-04,1.296383e-02,-8.809173e-01,4.268867e-01
-1.263436e-03,1.102045e-02,-7.967419e-01,2.627740e-01
-2.888187e-03,8.888123e-03,-7.001271e-01,8.857725e-02
-4.495702e-03,6.677023e-03,-5.966438e-01,-8.801375e-02
-6.018213e-03,4.487291e-03,-4.914918e-01,-2.591435e-01
-7.387415e-03,2.402957e-03,-3.888043e-01,-4.173097e-01
-8.535897e-03,4.821465e-04,-2.909773e-01,-5.558693e-01
-9.399549e-03,-1.242594e-03,-1.986002e-01,-6.693008e-01
-9.918973e-03,-2.748134e-03,-1.114849e-01,-7.529142e-01
-1.004147e-02,-4.045103e-03,-2.745890e-02,-8.032858e-01
-9.727045e-03,-5.155289e-03,5.635076e-02,-8.182874e-01
-8.955489e-03,-6.102629e-03,1.424315e-01,-7.971418e-01
-7.731707e-03,-6.900828e-03,2.318692e-01,-7.404450e-01
-6.086337e-03,-7.540457e-03,3.234112e-01,-6.499081e-01
-4.079069e-03,-8.007516e-03,4.144110e-01,-5.289127e-01
-1.797046e-03,-8.272212e-03,5.004135e-01,-3.824475e-01
6.481137e-04,-8.291993e-03,5.753011e-01,-2.169205e-01
3.125704e-03,-8.017126e-03,6.318619e-01,-3.992088e-02
5.493064e-03,-7.395018e-03,6.623449e-01,1.401971e-01
7.609195e-03,-6.380417e-03,6.594537e-01,3.150396e-01
9.343819e-03,-4.950037e-03,6.175795e-01,4.764802e-01
1.058882e-02,-3.115180e-03,5.339517e-01,6.169669e-01
1.126714e-02,-9.317059e-04,4.096045e-01,7.297460e-01
1.133983e-02,1.502500e-03,2.495629e-01,8.092746e-01
1.081878e-02,4.063433e-03,6.222207e-02,8.524313e-01
9.760550e-03,6.599716e-03,-1.407290e-01,8.584494e-01
8.261026e-03,8.943416e-03,-3.451215e-01,8.287966e-01
6.444339e-03,1.092208e-02,-5.355339e-01,7.668253e-01
4.453704e-03,1.237146e-02,-6.965459e-01,6.774280e-01
2.450017e-03,1.316592e-02,-8.147735e-01,5.675428e-01
5.885922e-04,1.322872e-02,-8.801747e-01,4.452159e-01
-9.952856e-04,1.254685e-02,-8.873535e-01,3.189359e-01
-2.201782e-03,1.117615e-02,-8.363710e-01,1.969214e-01
-2.977121e-03,9.224285e-03,-7.321288e-01,8.609526e-02
-3.300774e-03,6.857293e-03,-5.845001e-01,-7.266546e-03
-3.196066e-03,4.283320e-03,-4.077663e-01,-7.839971e-02
-2.724536e-03,1.738014e-03,-2.196603e-01,-1.243647e-01
-1.979280e-03,-5.363058e-04,-3.973671e-02,-1.441811e-01
-1.080389e-03,-2.328124e-03,1.134558e-01,-1.394706e-01
-1.454524e-04,-3.468524e-03,2.243002e-01,-1.131667e-01
7.170375e-04,-3.848557e-03,2.816137e-01,-6.921270e-02
1.420732e-03,-3.430434e-03,2.796752e-01,-1.211559e-02
1.909933e-03,-2.249921e-03,2.186262e-01,5.350459e-02
2.158297e-03,-4.124950e-04,1.043036e-01,1.229398e-01
2.173774e-03,1.904417e-03,-5.144637e-02,1.916478e-01
1.996000e-03,4.476329e-03,-2.321574e-01,2.557096e-01
1.690328e-03,7.050969e-03,-4.184233e-01,3.121332e-01
1.338449e-03,9.376416e-03,-5.902874e-01,3.590230e-01
1.021960e-03,1.124073e-02,-7.305372e-01,3.955036e-01
8.092561e-04,1.246213e-02,-8.248477e-01,4.207835e-01
7.498288e-04,1.292177e-02,-8.635127e-01,4.343394e-01
8.708872e-04,1.257345e-02,-8.422146e-01,4.362795e-01
1.174627e-03,1.145131e-02,-7.624799e-01,4.274584e-01
1.627810e-03,9.679593e-03,-6.326047e-01,4.090503e-01
2.175689e-03,7.434083e-03,-4.654452e-01,3.823974e-01
2.746495e-03,4.935172e-03,-2.776619e-01,3.488665e-01
3.265890e-03,2.424521e-03,-8.811194e-02,3.102648e-01
3.666247e-03,1.424950e-04,8.419127e-02,2.689955e-01
3.876598e-03,-1.689775e-03,2.214952e-01,2.269728e-01
3.860960e-03,-2.898509e-03,3.100482e-01,1.870133e-01
3.613436e-03,-3.370737e-03,3.413514e-01,1.523820e-01
3.164999e-03,-3.065840e-03,3.128873e-01,1.266843e-01
2.578500e-03,-2.019352e-03,2.282724e-01,1.134685e-01
1.921369e-03,-3.377576e-04,9.637695e-02,1.146516e-01
1.287788e-03,1.816493e-03,-6.925618e-02,1.319962e-01
7.756206e-04,4.238970e-03,-2.516144e-01,1.664432e-01
4.756423e-04,6.701877e-03,-4.319871e-01,2.176826e-01
4.598091e-04,8.972552e-03,-5.918522e-01,2.838936e-01
7.690991e-04,1.083024e-02,-7.145852e-01,3.614062e-01
1.410158e-03,1.209608e-02,-7.875374e-01,4.451747e-01
2.351796e-03,1.264219e-02,-8.027316e-01,5.290777e-01
3.524125e-03,1.240287e-02,-7.573749e-01,6.062345e-01
4.827869e-03,1.137617e-02,-6.537208e-01,6.696526e-01
6.162851e-03,9.611185e-03,-4.976119e-01,7.136732e-01
7.409787e-03,7.215381e-03,-2.990802e-01,7.330813e-01
8.452635e-03,4.337286e-03,-7.134625e-02,7.238296e-01
9.186847e-03,1.155295e-03,1.702246e-01,6.835106e-01
9.531259e-03,-2.136071e-03,4.094168e-01,6.119110e-01
9.447964e-03,-5.346278e-03,6.312477e-01,5.118627e-01
8.925655e-03,-8.303060e-03,8.230389e-01,3.879289e-01
7.990051e-03,-1.086065e-02,9.751769e-01,2.464315e-01
6.704360e-03,-1.290917e-02,1.081760e+00,9.524424e-02
5.161554e-03,-1.437564e-02,1.140484e+00,-5.687936e-02
3.457631e-03,-1.521139e-02,1.151124e+00,-2.017610e-01
1.697853e-03,-1.541859e-02,1.116750e+00,-3.321205e-01
-1.691959e-05,-1.503465e-02,1.042790e+00,-4.420720e-01
-1.592951e-03,-1.413344e-02,9.367763e-01,-5.272575e-01
-2.951497e-03,-1.281468e-02,8.076357e-01,-5.850784e-01
-4.058544e-03,-1.116312e-02,6.624859e-01,-6.155760e-01
-4.898762e-03,-9.279552e-03,5.084171e-01,-6.204765e-01
-5.482108e-03,-7.264407e-03,3.520725e-01,-6.031833e-01
-5.838638e-03,-5.223716e-03,1.999051e-01,-5.686299e-01
-6.012739e-03,-3.264217e-03,5.810902e-02,-5.228699e-01
-6.062033e-03,-1.453005e-03,-6.985870e-02,-4.720697e-01
-6.048292e-03,1.511361e-04,-1.816699e-01,-4.222692e-01
-6.031264e-03,1.507673e-03,-2.761323e-01,-3.789602e-01
-6.065510e-03,2.587511e-03,-3.528124e-01,-3.469074e-01
-6.195582e-03,3.373800e-03,-4.118725e-01,-3.298512e-01
-6.446024e-03,3.883893e-03,-4.551412e-01,-3.293704e-01
-6.830380e-03,4.139947e-03,-4.846670e-01,-3.457761e-01
-7.346622e-03,4.178374e-03,-5.029095e-01,-3.780147e-01
-7.979567e-03,4.047838e-03,-5.127847e-01,-4.237241e-01
-8.701937e-03,3.807218e-03,-5.175596e-01,-4.793757e-01
-9.472119e-03,3.517936e-03,-5.203309e-01,-5.403486e-01
-1.024136e-02,3.229647e-03,-5.232190e-01,-6.017321e-01
-1.095368e-02,2.983172e-03,-5.274637e-01,-6.584657e-01
-1.155086e-02,2.811749e-03,-5.336669e-01,-7.055721e-01
-1.197378e-02,2.738556e-03,-5.417251e-01,-7.383105e-01
-1.215342e-02,2.758922e-03,-5.495489e-01,-7.520497e-01
-1.202986e-02,2.852569e-03,-5.539530e-01,-7.431681e-01
-1.155265e-02,2.980816e-03,-5.508364e-01,-7.092156e-01
-1.069189e-02,3.090060e-03,-5.355866e-01,-6.494551e-01
-9.441625e-03,3.117454e-03,-5.036013e-01,-5.650176e-01
-7.800358e-03,3.002852e-03,-4.506358e-01,-4.574513e-01
-5.803197e-03,2.695003e-03,-3.737872e-01,-3.302517e-01
-8.701937e-03,3.807218e-03,-5.175596e-01,-4.793757e-01
-9.472119e-03,3.517936e-03,-5.203309e-01,-5.403486e-01
-1.024136e-02,3.229647e-03,-5.232190e-01,-6.017321e-01
-1.095368e-02,2.983172e-03,-5.274637e-01,-6.584657e-01
-1.155086e-02,2.811749e-03,-5.336669e-01,-7.055721e-01
-1.197378e-02,2.738556e-03,-5.417251e-01,-7.383105e-01
-1.215342e-02,2.758922e-03,-5.495489e-01,-7.520497e-01
-1.202986e-02,2.852569e-03,-5.539530e-01,-7.431681e-01
-1.155265e-02,2.980816e-03,-5.508364e-01,-7.092156e-01
-1.069189e-02,3.090060e-03,-5.355866e-01,-6.494551e-01
-9.441625e-03,3.117454e-03,-5.036013e-01,-5.650176e-01
-7.800358e-03,3.002852e-03,-4.506358e-01,-4.574513e-01
-5.803197e-03,2.695003e-03,-3.737872e-01,-3.302517e-01
-3.515561e-03,2.155438e-03,-2.719388e-01,-1.888357e-01
-1.037526e-03,1.356667e-03,-1.457991e-01,-4.079353e-02
1.499289e-03,2.892851e-04,1.660628e-03,1.043692e-01
3.950092e-03,-1.001338e-03,1.633081e-01,2.373243e-01
6.150914e-03,-2.452665e-03,3.298765e-01,3.484091e-01
7.936585e-03,-3.973848e-03,4.902372e-01,4.286658e-01
9.154816e-03,-5.457164e-03,6.324443e-01,4.708028e-01
9.681443e-03,-6.782809e-03,7.445829e-01,4.699805e-01
9.429323e-03,-7.802903e-03,8.140992e-01,4.245691e-01
8.360231e-03,-8.392446e-03,8.309218e-01,3.357131e-01
6.494936e-03,-8.444584e-03,7.879207e-01,2.075670e-01
3.915297e-03,-7.878956e-03,6.812624e-01,4.743051e-02
7.642479e-04,-6.647575e-03,5.108255e-01,-1.340684e-01
-2.757281e-03,-4.742120e-03,2.809333e-01,-3.228859e-01
-6.417501e-03,-2.194483e-03,3.510759e-04,-5.031406e-01
-9.964849e-03,9.231506e-04,-3.180631e-01,-6.583787e-01
-1.315250e-02,4.504354e-03,-6.588158e-01,-7.735626e-01
-1.575951e-02,8.408764e-03,-1.004258e+00,-8.371838e-01
-1.759564e-02,1.245395e-02,-1.331816e+00,-8.419835e-01
-1.854776e-02,1.645874e-02,-1.618225e+00,-7.870443e-01
-1.856886e-02,2.024242e-02,-1.843664e+00,-6.770137e-01
-1.767821e-02,2.362819e-02,-2.001199e+00,-5.238208e-01
-1.595759e-02,2.642673e-02,-2.097495e+00,-3.396661e-01
-1.353275e-02,2.844297e-02,-2.143680e+00,-1.345209e-01
-1.060977e-02,2.953570e-02,-2.144260e+00,8.048873e-02
-7.451464e-03,2.962348e-02,-2.098700e+00,2.950784e-01
-4.341556e-03,2.870829e-02,-2.001491e+00,4.940536e-01
-1.537169e-03,2.685435e-02,-1.845251e+00,6.565447e-01
7.751860e-04,2.415260e-02,-1.628761e+00,7.608705e-01
2.485494e-03,2.072144e-02,-1.362396e+00,7.949194e-01
3.563466e-03,1.669397e-02,-1.063442e+00,7.604537e-01
4.055276e-03,1.223037e-02,-7.467739e-01,6.685043e-01
4.066451e-03,7.520974e-03,-4.238689e-01,5.342207e-01
3.739899e-03,2.779795e-03,-1.055747e-01,3.730178e-01
3.256174e-03,-1.766133e-03,1.960821e-01,2.033869e-01
2.810185e-03,-5.891210e-03,4.695467e-01,4.586107e-02
2.591777e-03,-9.385392e-03,7.050935e-01,-7.970450e-02
2.760320e-03,-1.206402e-02,8.950573e-01,-1.564284e-01
3.404728e-03,-1.376544e-02,1.032278e+00,-1.727311e-01
4.556014e-03,-1.438375e-02,1.111228e+00,-1.225261e-01
6.169683e-03,-1.387152e-02,1.127866e+00,-6.510843e-03
8.134959e-03,-1.225359e-02,1.080331e+00,1.679045e-01
1.028496e-02,-9.628719e-03,9.697025e-01,3.870531e-01
1.238908e-02,-6.146350e-03,7.990905e-01,6.309994e-01
1.421773e-02,-2.023369e-03,5.761215e-01,8.772718e-01
1.555395e-02,2.479104e-03,3.125828e-01,1.102989e+00
1.622029e-02,7.072526e-03,2.319218e-02,1.287162e+00
1.609558e-02,1.146178e-02,-2.756476e-01,1.412087e+00
1.511599e-02,1.536114e-02,-5.665011e-01,1.464554e+00
1.330775e-02,1.850825e-02,-8.310854e-01,1.439333e+00
1.078245e-02,2.068743e-02,-1.052954e+00,1.339769e+00
7.729959e-03,2.175780e-02,-1.219168e+00,1.175406e+00
4.398216e-03,2.167353e-02,-1.320097e+00,9.592030e-01
1.074957e-03,2.047339e-02,-1.348407e+00,7.078500e-01
-1.948752e-03,1.828602e-02,-1.301632e+00,4.422580e-01
-4.404234e-03,1.530978e-02,-1.183142e+00,1.865762e-01
-6.071315e-03,1.179932e-02,-1.002683e+00,-3.527038e-02
-6.799894e-03,8.044975e-03,-7.751394e-01,-2.029100e-01
-6.520841e-03,4.341087e-03,-5.183156e-01,-3.016706e-01
-5.262110e-03,9.675301e-04,-2.521140e-01,-3.240643e-01
-3.135124e-03,-1.842118e-03,3.728523e-03,-2.698860e-01
-3.170872e-04,-3.921916e-03,2.319077e-01,-1.457220e-01
2.968495e-03,-5.189161e-03,4.194042e-01,3.587670e-02
6.459701e-03,-5.649118e-03,5.583666e-01,2.569087e-01
9.891098e-03,-5.385387e-03,6.464398e-01,4.965113e-01
1.301582e-02,-4.552118e-03,6.868022e-01,7.332671e-01
1.563046e-02,-3.355138e-03,6.872058e-01,9.474411e-01
1.758862e-02,-2.026905e-03,6.585854e-01,1.122345e+00
1.879761e-02,-7.993484e-04,6.137445e-01,1.244997e+00
1.924209e-02,1.166717e-04,5.665353e-01,1.308255e+00
1.896855e-02,5.603942e-04,5.294316e-01,1.310413e+00
1.807055e-02,4.401666e-04,5.114480e-01,1.254207e+00
1.666867e-02,-2.512726e-04,5.167881e-01,1.146200e+00
1.490258e-02,-1.428946e-03,5.442995e-01,9.970677e-01
1.291488e-02,-2.951938e-03,5.891404e-01,8.201038e-01
1.082896e-02,-4.621509e-03,6.420159e-01,6.293089e-01
8.731368e-03,-6.203238e-03,6.897076e-01,4.376734e-01
6.665228e-03,-7.450051e-03,7.166528e-01,2.559724e-01
4.647909e-03,-8.128864e-03,7.072912e-01,9.282659e-02
2.664907e-03,-8.079063e-03,6.498081e-01,-4.711991e-02
6.850158e-04,-7.215407e-03,5.369817e-01,-1.629487e-01
-1.327585e-03,-5.535441e-03,3.668458e-01,-2.566034e-01
-3.398670e-03,-3.119625e-03,1.433442e-01,-3.317500e-01
-5.530724e-03,-1.388073e-04,-1.224549e-01,-3.929121e-01
-7.696955e-03,3.162923e-03,-4.129030e-01,-4.447423e-01
-9.833091e-03,6.494834e-03,-7.057476e-01,-4.909194e-01
-1.183801e-02,9.551733e-03,-9.769095e-01,-5.336033e-01
-1.358484e-02,1.204307e-02,-1.202355e+00,-5.737095e-01
-1.493701e-02,1.371064e-02,-1.360121e+00,-6.109074e-01
-1.575367e-02,1.437563e-02,-1.435787e+00,-6.422077e-01
-1.591026e-02,1.395171e-02,-1.422532e+00,-6.626452e-01
-1.532806e-02,1.245582e-02,-1.318098e+00,-6.668869e-01
-1.398884e-02,1.000542e-02,-1.125209e+00,-6.500173e-01
-1.192608e-02,6.819084e-03,-8.564344e-01,-6.070155e-01
-9.242217e-03,3.185910e-03,-5.340929e-01,-5.346689e-01
-6.109247e-03,-5.707563e-04,-1.850670e-01,-4.340403e-01
-2.760024e-03,-4.135596e-03,1.615627e-01,-3.117846e-01
5.391839e-04,-7.228527e-03,4.770553e-01,-1.786363e-01
3.527190e-03,-9.598620e-03,7.354016e-01,-4.608635e-02
5.941990e-03,-1.107969e-02,9.173074e-01,7.322799e-02
7.563543e-03,-1.159220e-02,1.010924e+00,1.675322e-01
8.235101e-03,-1.115091e-02,1.012222e+00,2.266177e-01
7.882910e-03,-9.859822e-03,9.251027e-01,2.425893e-01
6.533306e-03,-7.894404e-03,7.608334e-01,2.113284e-01
4.300294e-03,-5.500724e-03,5.379814e-01,1.323762e-01
1.387348e-03,-2.948795e-03,2.799924e-01,1.072482e-02
-1.930483e-03,-4.947422e-04,1.260983e-02,-1.425417e-01
-5.332566e-03,1.647603e-03,-2.390206e-01,-3.113589e-01
-8.481353e-03,3.306487e-03,-4.522714e-01,-4.771185e-01
-1.104843e-02,4.370297e-03,-6.093513e-01,-6.208175e-01
-1.275050e-02,4.794280e-03,-6.984703e-01,-7.252866e-01
-1.337855e-02,4.603246e-03,-7.144991e-01,-7.764296e-01
-1.281921e-02,3.885582e-03,-6.592370e-01,-7.641066e-01
-1.106487e-02,2.770955e-03,-5.403247e-01,-6.831375e-01
-8.216049e-03,1.418694e-03,-3.706172e-01,-5.340906e-01
-4.472946e-03,-1.501582e-05,-1.659881e-01,-3.242959e-01
-1.175582e-04,-1.404766e-03,5.684001e-02,-6.857047e-02
4.516170e-03,-2.671806e-03,2.819468e-01,2.118596e-01
9.078761e-03,-3.777657e-03,4.955104e-01,4.925458e-01
1.321459e-02,-4.732180e-03,6.874791e-01,7.480030e-01
1.660764e-02,-5.582449e-03,8.510712e-01,9.556281e-01
1.900892e-02,-6.400862e-03,9.819638e-01,1.097042e+00
2.025415e-02,-7.274410e-03,1.081457e+00,1.159728e+00
2.029310e-02,-8.276486e-03,1.155348e+00,1.139326e+00
1.916932e-02,-9.459888e-03,1.209559e+00,1.037025e+00
1.703186e-02,-1.083756e-02,1.247694e+00,8.600232e-01
1.410550e-02,-1.236994e-02,1.271667e+00,6.223134e-01
1.066343e-02,-1.396199e-02,1.282402e+00,3.440026e-01
7.021219e-03,-1.546635e-02,1.279242e+00,5.058269e-02
3.481486e-03,-1.668738e-02,1.258280e+00,-2.310128e-01
3.191773e-04,-1.740929e-02,1.213575e+00,-4.748868e-01
-2.244155e-03,-1.742202e-02,1.138426e+00,-6.590931e-01
-4.060204e-03,-1.655146e-02,1.026271e+00,-7.679734e-01
-5.060768e-03,-1.469433e-02,8.721347e-01,-7.929951e-01
-5.266430e-03,-1.182227e-02,6.728656e-01,-7.334450e-01
-4.776768e-03,-7.997463e-03,4.283268e-01,-5.968266e-01
-3.744630e-03,-3.377342e-03,1.431078e-01,-3.967954e-01
-2.354435e-03,1.791696e-03,-1.714400e-01,-1.519658e-01
-8.209043e-04,7.192136e-03,-4.978846e-01,1.135677e-01
6.648973e-04,1.245037e-02,-8.141143e-01,3.747986e-01
1.939053e-03,1.717482e-02,-1.097389e+00,6.083122e-01
2.874770e-03,2.099829e-02,-1.326100e+00,7.907420e-01
3.395386e-03,2.360443e-02,-1.481667e+00,9.049407e-01
3.466358e-03,2.474866e-02,-1.554763e+00,9.478374e-01
3.136319e-03,2.427660e-02,-1.542051e+00,9.262757e-01
2.504999e-03,2.219621e-02,-1.438011e+00,8.429704e-01
1.706699e-03,1.866766e-02,-1.239259e+00,7.001480e-01
8.972197e-04,1.394800e-02,-9.540721e-01,5.124673e-01
2.252103e-04,8.374693e-03,-6.007378e-01,3.043608e-01
-1.961460e-04,2.354828e-03,-2.029279e-01,9.684624e-02
-3.056753e-04,-3.670023e-03,2.088693e-01,-9.277250e-02
-8.945925e-05,-9.267744e-03,6.017772e-01,-2.498369e-01
4.213055e-04,-1.405055e-02,9.464684e-01,-3.647871e-01
1.160637e-03,-1.770961e-02,1.220463e+00,-4.320924e-01
2.030375e-03,-2.002522e-02,1.406842e+00,-4.498818e-01
2.904886e-03,-2.088237e-02,1.496674e+00,-4.236647e-01
3.647820e-03,-2.028242e-02,1.488363e+00,-3.635711e-01
4.137625e-03,-1.835074e-02,1.384858e+00,-2.799405e-01
4.277335e-03,-1.532483e-02,1.195077e+00,-1.841678e-01
4.012521e-03,-1.150537e-02,9.355888e-01,-8.934839e-02
3.339971e-03,-7.227495e-03,6.282764e-01,-7.347301e-03
2.320836e-03,-2.831499e-03,2.976880e-01,5.525961e-02
1.068965e-03,1.369407e-03,-3.029573e-02,9.678366e-02
-2.769721e-04,5.113392e-03,-3.317610e-01,1.187988e-01
-1.545571e-03,8.199991e-03,-5.867864e-01,1.268155e-01
-2.563782e-03,1.050308e-02,-7.812187e-01,1.287152e-01
-3.179669e-03,1.197048e-02,-9.070658e-01,1.329252e-01
-3.281107e-03,1.262023e-02,-9.622051e-01,1.472068e-01
-2.803389e-03,1.254156e-02,-9.503891e-01,1.783728e-01
-1.743472e-03,1.186677e-02,-8.799081e-01,2.308647e-01
-1.621419e-04,1.075277e-02,-7.624768e-01,3.057231e-01
1.812984e-03,9.357883e-03,-6.119763e-01,3.995168e-01
4.001610e-03,7.822040e-03,-4.429942e-01,5.043794e-01
6.213355e-03,6.258217e-03,-2.691892e-01,6.104547e-01
8.223989e-03,4.749092e-03,-1.030920e-01,7.049950e-01
9.817077e-03,3.342309e-03,4.505365e-02,7.746146e-01
1.080190e-02,2.058180e-03,1.677109e-01,8.070045e-01
1.103748e-02,8.940864e-04,2.603974e-01,7.925043e-01
1.047076e-02,-1.801692e-04,3.229275e-01,7.262898e-01
9.106150e-03,-1.184298e-03,3.567655e-01,6.075353e-01
7.019779e-03,-2.129862e-03,3.646662e-01,4.401944e-01
4.351493e-03,-3.006895e-03,3.497929e-01,2.332500e-01
1.290913e-03,-3.783193e-03,3.152151e-01,2.281157e-04
-1.938456e-03,-4.423485e-03,2.647582e-01,-2.422029e-01
-5.100523e-03,-4.859026e-03,2.008833e-01,-4.754292e-01
-7.970223e-03,-5.014020e-03,1.252308e-01,-6.812415e-01
-1.035197e-02,-4.817834e-03,3.909215e-02,-8.438954e-01
-1.209866e-02,-4.220504e-03,-5.615050e-02,-9.517602e-01
-1.313244e-02,-3.210814e-03,-1.585620e-01,-9.989299e-01
-1.343812e-02,-1.811637e-03,-2.659362e-01,-9.847954e-01
-1.306690e-02,-8.692574e-05,-3.754411e-01,-9.141190e-01
-1.212766e-02,1.858095e-03,-4.832175e-01,-7.966574e-01
-1.077137e-02,3.885680e-03,-5.843476e-01,-6.461240e-01
-9.169367e-03,5.842151e-03,-6.732664e-01,-4.784896e-01
-7.501685e-03,7.547887e-03,-7.429770e-01,-3.112640e-01
-5.935434e-03,8.830352e-03,-7.865113e-01,-1.614261e-01
-4.612859e-03,9.542463e-03,-7.980498e-01,-4.366381e-02
-3.637576e-03,9.585655e-03,-7.739697e-01,3.129399e-02
-3.052351e-03,8.938873e-03,-7.140322e-01,5.893537e-02
-2.855303e-03,7.630338e-03,-6.200215e-01,3.975000e-02
-2.997493e-03,5.752573e-03,-4.964512e-01,-2.083287e-02
-3.395345e-03,3.452744e-03,-3.506410e-01,-1.132163e-01
-3.943468e-03,9.204260e-04,-1.924180e-01,-2.248029e-01
-4.523119e-03,-1.613692e-03,-3.422033e-02,-3.407464e-01
-5.021098e-03,-3.909555e-03,1.105235e-01,-4.459579e-01
-5.338975e-03,-5.742891e-03,2.291423e-01,-5.267748e-01
-5.400732e-03,-6.930429e-03,3.113020e-01,-5.722199e-01
-5.158931e-03,-7.354069e-03,3.503213e-01,-5.750254e-01
-4.604207e-03,-6.976604e-03,3.437990e-01,-5.326889e-01
-3.758878e-03,-5.824618e-03,2.926266e-01,-4.468960e-01
-2.671368e-03,-3.998494e-03,2.016585e-01,-3.231780e-01
-1.404099e-03,-1.658166e-03,7.957346e-02,-1.700165e-01
-2.336253e-05,9.899154e-04,-6.153780e-02,2.129147e-03
1.402726e-03,3.687356e-03,-2.058468e-01,1.809845e-01
2.815472e-03,6.180077e-03,-3.371026e-01,3.544865e-01
4.167104e-03,8.235084e-03,-4.404377e-01,5.120598e-01
5.423714e-03,9.670437e-03,-5.043072e-01,6.456077e-01
6.563715e-03,1.037569e-02,-5.218332e-01,7.499855e-01
7.570141e-03,1.030399e-02,-4.903556e-01,8.224150e-01
8.436273e-03,9.482484e-03,-4.116610e-01,8.628377e-01
9.157219e-03,8.008418e-03,-2.919983e-01,8.734236e-01
9.726294e-03,6.035086e-03,-1.414821e-01,8.578914e-01
1.013071e-02,3.757070e-03,2.661325e-02,8.208043e-01
1.034252e-02,1.402623e-03,1.960861e-01,7.667898e-01
1.032711e-02,-8.150692e-04,3.509583e-01,6.999547e-01
1.004879e-02,-2.711674e-03,4.771705e-01,6.236288e-01
9.478544e-03,-4.157083e-03,5.644764e-01,5.401489e-01
8.604207e-03,-5.087487e-03,6.076500e-01,4.509845e-01
7.438014e-03,-5.488141e-03,6.056796e-01,3.575103e-01
6.010396e-03,-5.415944e-03,5.627683e-01,2.603750e-01
4.380594e-03,-4.980998e-03,4.876662e-01,1.603439e-01
2.635153e-03,-4.329649e-03,3.925504e-01,5.896219e-02
8.855163e-04,-3.624360e-03,2.916774e-01,-4.097473e-02
-7.323957e-04,-3.023872e-03,1.999941e-01,-1.349143e-01
-2.083287e-03,-2.655295e-03,1.306742e-01,-2.173827e-01
-3.041843e-03,-2.598374e-03,9.342021e-02,-2.823116e-01
-3.506375e-03,-2.868701e-03,9.294638e-02,-3.234316e-01
-3.414347e-03,-3.414302e-03,1.282127e-01,-3.350838e-01
-2.759268e-03,-4.136546e-03,1.932092e-01,-3.137800e-01
